connect-1-1  | 2026-09-13T21:21:36,523 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 92 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:38,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 93 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:40,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 94 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:42,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 95 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:44,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 96 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:46,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 97 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:48,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 98 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:50,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 99 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:52,526 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 100 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:54,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 101 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:56,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 102 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:21:58,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 103 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:00,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 104 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:02,530 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 105 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:04,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 106 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:06,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 107 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:08,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 108 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:10,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 109 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:12,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 110 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:14,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 111 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:16,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 112 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:18,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 113 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:20,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 114 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:22,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 115 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:24,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 116 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:26,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 117 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:28,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 118 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:30,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 119 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:32,530 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 120 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:34,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 121 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:36,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 122 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:38,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 123 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:40,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 124 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:42,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 125 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:44,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 126 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:46,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 127 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:48,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 128 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:50,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 129 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:52,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 130 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:54,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 131 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:56,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 132 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:22:58,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 133 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:00,527 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 134 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:02,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 135 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:04,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 136 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:06,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 137 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:08,532 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 138 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:10,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 139 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:12,528 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 140 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:14,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 141 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:16,529 WARN   Postgres||lifecycle  Cannot obtain valid replication slot 'cdc_devices_clickhouse' for plugin 'pgoutput' and database 'devices' [during attempt 142 out of 900, concurrent tx probably blocks taking snapshot.   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:18,531 INFO   Postgres||lifecycle  Obtained valid replication slot ReplicationSlot [active=false, latestFlushedLsn=null, catalogXmin=null]   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | io.debezium.DebeziumException: The connector is trying to read change stream starting at PostgresOffsetContext [sourceInfoSchema=Schema{io.debezium.connector.postgresql.Source:STRUCT}, sourceInfo=source_info[server='pg-devices'db='devices', lsn=LSN{0/42707638}, txId=20120, messageType=UPDATE, lastCommitLsn=LSN{0/42703148}, timestamp=2026-09-13T21:16:29.353048Z, snapshot=FALSE, schema=, table=], lastSnapshotRecord=false, lastCompletelyProcessedLsn=LSN{0/42707638}, lastCommitLsn=LSN{0/42703148}, streamingStoppingLsn=null, transactionContext=TransactionContext [currentTransactionId=null, perTableEventCount={}, totalEventCount=0], incrementalSnapshotContext=IncrementalSnapshotContext [windowOpened=false, chunkEndPosition=null, dataCollectionsToSnapshot=[], lastEventKeySent=null, maximumKey=null]], but this is no longer available on the server. Reconfigure the connector to use a snapshot mode when needed.
connect-1-1  | 2026-09-13T21:23:18,751 INFO   Postgres||postgres-connector-task  Obtained valid replication slot ReplicationSlot [active=false, latestFlushedLsn=null, catalogXmin=null]   [io.debezium.connector.postgresql.connection.PostgresConnection]
connect-1-1  | 2026-09-13T21:23:18,758 INFO   Postgres||postgres-connector-task  Creating replication slot with command CREATE_REPLICATION_SLOT "cdc_devices_clickhouse"  LOGICAL pgoutput    [io.debezium.connector.postgresql.connection.PostgresReplicationConnection]
connect-1-1  | 2026-09-13T21:23:28,879 INFO   Postgres||snapshot  Snapshot ended with SnapshotResult [status=COMPLETED, offset=PostgresOffsetContext [sourceInfoSchema=Schema{io.debezium.connector.postgresql.Source:STRUCT}, sourceInfo=source_info[server='pg-devices'db='devices', lsn=LSN{0/D0CB6358}, txId=108320, timestamp=2026-09-13T21:23:18.790489Z, snapshot=FALSE, schema=ops, table=device_status], lastSnapshotRecord=true, lastCompletelyProcessedLsn=null, lastCommitLsn=null, streamingStoppingLsn=null, transactionContext=TransactionContext [currentTransactionId=null, perTableEventCount={}, totalEventCount=0], incrementalSnapshotContext=IncrementalSnapshotContext [windowOpened=false, chunkEndPosition=null, dataCollectionsToSnapshot=[], lastEventKeySent=null, maximumKey=null]]]   [io.debezium.pipeline.ChangeEventSourceCoordinator]
connect-1-1  | 2026-09-13T21:23:28,938 INFO   Postgres||streaming  Obtained valid replication slot ReplicationSlot [active=false, latestFlushedLsn=LSN{0/D0CB6358}, catalogXmin=108310]   [io.debezium.connector.postgresql.connection.PostgresConnection]
